CIK,Ticker_Symbol,Company_Name,Sector,Data_Date,Market_Capitalization,Total_Assets,Total_Liabilities,Net_Income_Before_Extra_Items,Cash_Flow_From_Operations,Total_Long_Term_Debt,Current_Assets,Current_Liabilities,Common_Shares_Outstanding,Total_Sales,Cost_Of_Goods_Sold
0000021076,CLX,CLOROX CO/DE,Consumer Durables,2015-06-30,13378.4283,4164.0,4046.0,606.0,874.0,1802.0,1429.0,1405.0,128.614,5655.0,3029.0
0000021076,CLX,CLOROX CO/DE,Consumer Durables,2016-06-30,17901.4385,4518.0,4221.0,648.0,778.0,1800.0,1485.0,1558.0,129.355,5761.0,3006.0
0000021076,CLX,CLOROX CO/DE,Consumer Durables,2017-06-30,17189.8254,4573.0,4031.0,703.0,868.0,1392.0,1514.0,1809.0,129.014,5973.0,3149.0
0000021076,CLX,CLOROX CO/DE,Consumer Durables,2018-06-30,17309.7008,5060.0,4334.0,823.0,974.0,2284.0,1311.0,1200.0,127.983,6124.0,3294.0
0000021076,CLX,CLOROX CO/DE,Consumer Durables,2019-06-30,19243.7835,5116.0,4557.0,820.0,992.0,2294.0,1305.0,1440.0,125.686,6214.0,3323.0
0000021344,KO,COCA-COLA CO,Consumer Non-Durables,2009-12-31,131271.0,48671.0,23325.0,6824.0,8186.0,5059.0,17551.0,13721.0,2303.0,30990.0,10002.0
0000021344,KO,COCA-COLA CO,Consumer Non-Durables,2010-12-31,150744.84,72921.0,41604.0,11809.0,9532.0,14041.0,21579.0,18508.0,2292.0,35119.0,11132.0
0000021344,KO,COCA-COLA CO,Consumer Non-Durables,2011-12-31,158342.11,79974.0,48053.0,8572.0,9474.0,13656.0,25497.0,24283.0,2263.0,46565.0,16322.0
0000021344,KO,COCA-COLA CO,Consumer Non-Durables,2012-12-31,162001.25,86174.0,53006.0,9019.0,10645.0,14736.0,30328.0,27821.0,4469.0,48017.0,17157.0
0000021344,KO,COCA-COLA CO,Consumer Non-Durables,2013-12-31,181846.62,90055.0,56615.0,8584.0,10542.0,19154.0,31304.0,27811.0,4402.0,46854.0,16513.0
0000021344,KO,COCA-COLA CO,Consumer Non-Durables,2014-12-31,184332.52,92023.0,61462.0,7098.0,10615.0,19063.0,32986.0,32374.0,4366.0,45998.0,15985.0
0000021344,KO,COCA-COLA CO,Consumer Non-Durables,2015-12-31,185759.04,90093.0,64329.0,7351.0,10528.0,28407.0,33395.0,26930.0,4324.0,44294.0,15573.0
0000021344,KO,COCA-COLA CO,Consumer Non-Durables,2016-12-31,177780.48,87270.0,64050.0,6527.0,8796.0,29684.0,34010.0,26532.0,4288.0,41863.0,14729.0
0000021344,KO,COCA-COLA CO,Consumer Non-Durables,2017-12-31,195402.92,87896.0,68919.0,1181.0,7106.0,31182.0,36545.0,27194.0,4259.0,35410.0,12035.0
0000021344,KO,COCA-COLA CO,Consumer Non-Durables,2018-12-31,202089.8,83216.0,64158.0,6734.0,7627.0,25364.0,30634.0,29223.0,4268.0,31856.0,10704.0
0000021665,CL,COLGATE-PALMOLIVE CO,Consumer Non-Durables,2009-12-31,40595.6548,11134.0,7877.0,2261.0,3277.0,2821.0,3810.0,3599.0,494.165,15327.0,5990.0
0000021665,CL,COLGATE-PALMOLIVE CO,Consumer Non-Durables,2010-12-31,39771.0945,11172.0,8355.0,2169.0,3211.0,2815.0,3730.0,3728.0,494.85,15564.0,6006.0
0000021665,CL,COLGATE-PALMOLIVE CO,Consumer Non-Durables,2011-12-31,44348.863,12724.0,10183.0,2431.0,2896.0,4430.0,4402.0,3716.0,480.018,16734.0,6707.0
0000021665,CL,COLGATE-PALMOLIVE CO,Consumer Non-Durables,2012-12-31,48910.5026,13394.0,11004.0,2472.0,3196.0,4926.0,4556.0,3736.0,467.864,17085.0,6752.0
0000021665,CL,COLGATE-PALMOLIVE CO,Consumer Non-Durables,2013-12-31,59989.7439,13876.0,11340.0,2241.0,3204.0,4749.0,4822.0,4470.0,919.947,17420.0,6765.0
0000021665,CL,COLGATE-PALMOLIVE CO,Consumer Non-Durables,2014-12-31,62735.4033,13459.0,12074.0,2180.0,3298.0,5644.0,4863.0,3946.0,906.712,17277.0,6729.0
0000021665,CL,COLGATE-PALMOLIVE CO,Consumer Non-Durables,2015-12-31,59474.2056,11958.0,12002.0,1384.0,2949.0,6269.0,4384.0,3534.0,892.738,16034.0,6199.0
0000021665,CL,COLGATE-PALMOLIVE CO,Consumer Non-Durables,2016-12-31,57790.653,12123.0,12106.0,2441.0,3141.0,6520.0,4338.0,3305.0,883.109,15195.0,5616.0
0000021665,CL,COLGATE-PALMOLIVE CO,Consumer Non-Durables,2017-12-31,65996.1905,12676.0,12433.0,2024.0,3054.0,6566.0,4639.0,3408.0,874.701,15454.0,5659.0
0000021665,CL,COLGATE-PALMOLIVE CO,Consumer Non-Durables,2018-12-31,51360.5818,12161.0,11964.0,2400.0,3056.0,6354.0,3793.0,3341.0,862.913,15544.0,5830.0
0000022444,CMC,COMMERCIAL METALS,Basic Industries,2009-08-31,1905.8778,3687.556,2155.492,19.677,806.536,1181.74,1997.552,815.338,112.574,6793.396,5858.656
0000022444,CMC,COMMERCIAL METALS,Basic Industries,2010-08-31,1488.5115,3706.153,2452.779,-166.724,44.91,1197.282,2175.206,1102.959,114.325,6306.102,5742.131
0000022444,CMC,COMMERCIAL METALS,Basic Industries,2011-08-31,1357.5245,3683.131,2522.483,-129.64,27.747,1167.497,2326.253,1198.854,115.534,7918.43,7142.239
0000022444,CMC,COMMERCIAL METALS,Basic Industries,2012-08-31,1482.3117,3441.246,2194.739,208.977,195.993,1157.073,2239.831,901.134,116.351,7828.44,6971.628
0000022444,CMC,COMMERCIAL METALS,Basic Industries,2013-08-31,1741.1237,3494.801,2224.646,74.953,147.732,1278.814,2366.195,781.109,117.011,6889.575,6090.69
0000022444,CMC,COMMERCIAL METALS,Basic Industries,2014-08-31,2036.0851,3688.52,2339.929,102.086,136.94,1281.042,2553.791,891.153,117.829,7039.959,6208.296
0000022444,CMC,COMMERCIAL METALS,Basic Industries,2015-08-31,1815.4695,3372.302,2052.952,161.322,313.461,1277.882,2307.101,617.348,115.635,5943.105,5080.424
0000022444,CMC,COMMERCIAL METALS,Basic Industries,2016-08-31,1779.1507,3130.869,1763.438,72.543,586.865,757.948,2048.125,821.118,114.636,4610.526,3847.573
0000022444,CMC,COMMERCIAL METALS,Basic Industries,2017-08-31,2187.3487,2975.131,1574.201,32.55,174.472,805.58,1713.9,608.438,115.794,4569.675,3898.194
0000022444,CMC,COMMERCIAL METALS,Basic Industries,2018-08-31,2527.5456,3328.304,1834.721,135.237,158.68,1138.619,2077.205,541.943,117.016,4643.723,3889.899
0000023194,CRK,COMSTOCK RESOURCES INC,Energy,2018-12-31,479.5956,2187.84,1618.269,-28.88,188.037,1244.363,159.427,206.853,105.871,390.251,79.041
0000023217,CAG,CONAGRA BRANDS INC,Consumer Non-Durables,2009-05-31,8210.4036,11073.3,6352.4,646.4,124.0,3461.3,3336.6,1574.7,441.657,12731.2,9571.7
0000023217,CAG,CONAGRA BRANDS INC,Consumer Non-Durables,2010-05-31,10694.0886,11738.0,6809.1,745.8,1472.7,3226.4,3960.1,2036.2,442.27,12079.4,8672.0
0000023217,CAG,CONAGRA BRANDS INC,Consumer Non-Durables,2011-05-31,10438.8624,11408.7,6700.2,826.6,1352.3,2870.3,3899.3,2125.6,410.494,12303.1,9006.0
0000023217,CAG,CONAGRA BRANDS INC,Consumer Non-Durables,2012-05-31,10251.4418,11441.9,6905.9,466.3,1052.0,2858.6,3218.8,2225.2,407.612,13262.6,10043.9
0000023217,CAG,CONAGRA BRANDS INC,Consumer Non-Durables,2013-05-31,14131.7759,20405.3,15042.3,772.3,1412.2,8886.9,4379.8,3401.3,419.465,15491.4,11449.9
0000023217,CAG,CONAGRA BRANDS INC,Consumer Non-Durables,2014-05-31,13627.8545,19366.4,14011.2,297.3,1551.2,8767.6,4230.8,2642.4,421.915,17702.6,13375.8
0000023217,CAG,CONAGRA BRANDS INC,Consumer Non-Durables,2015-05-31,16532.9951,17542.2,12932.2,-620.9,1480.6,6888.9,3667.7,3310.2,428.205,15832.4,11899.4
0000023217,CAG,CONAGRA BRANDS INC,Consumer Non-Durables,2016-05-31,20019.5705,13390.6,9595.8,480.1,1207.4,4917.8,3576.7,2532.4,438.065,11642.9,8128.8
0000023217,CAG,CONAGRA BRANDS INC,Consumer Non-Durables,2017-05-31,16052.6808,10096.3,6018.5,543.3,1175.5,2769.2,2013.2,1720.5,416.52,7826.9,5199.1
0000023217,CAG,CONAGRA BRANDS INC,Consumer Non-Durables,2018-05-31,14484.1227,10389.5,6632.9,794.1,954.2,3231.5,1938.9,2336.2,390.829,7938.3,5323.4
0000023217,CAG,CONAGRA BRANDS INC,Consumer Non-Durables,2019-05-31,13012.4955,22213.8,14750.1,680.2,1125.5,10655.7,2733.8,2142.6,486.085,9538.4,6489.7
0000024491,CTB,COOPER TIRE & RUBBER CO,Consumer Durables,2009-12-31,1213.4862,2100.34,1636.288,93.359,444.569,330.971,1131.831,636.341,60.523,2778.99,2238.48
0000024491,CTB,COOPER TIRE & RUBBER CO,Consumer Durables,2010-12-31,1453.5891,2305.537,1711.045,116.331,174.691,320.724,1340.239,694.261,61.645,3360.984,2817.208
0000024491,CTB,COOPER TIRE & RUBBER CO,Consumer Durables,2011-12-31,872.809,2501.005,1803.115,253.503,125.517,329.496,1263.98,651.017,62.299,3927.158,3441.257
0000024491,CTB,COOPER TIRE & RUBBER CO,Consumer Durables,2012-12-31,1601.7122,2801.16,1892.744,220.371,454.22,336.142,1449.695,655.141,63.159,4200.836,3425.112
0000024491,CTB,COOPER TIRE & RUBBER CO,Consumer Durables,2013-12-31,1523.7994,2738.147,1580.522,111.013,272.375,320.959,1454.79,564.583,63.386,3439.233,2732.291
0000024491,CTB,COOPER TIRE & RUBBER CO,Consumer Durables,2014-12-31,2014.9322,2489.931,1605.67,213.578,319.084,298.931,1427.552,511.365,58.151,3424.809,2712.885
0000024491,CTB,COOPER TIRE & RUBBER CO,Consumer Durables,2015-12-31,2113.2791,2436.176,1418.565,212.766,300.314,296.412,1334.63,433.003,55.833,2972.901,2234.043
0000024491,CTB,COOPER TIRE & RUBBER CO,Consumer Durables,2016-12-31,2059.05,2619.395,1489.159,248.381,309.795,297.094,1420.518,500.814,53.0,2924.869,2142.262
0000024491,CTB,COOPER TIRE & RUBBER CO,Consumer Durables,2017-12-31,1800.7997,2607.735,1421.979,95.4,176.828,295.987,1388.317,505.353,50.942,2854.656,2192.342
0000024491,CTB,COOPER TIRE & RUBBER CO,Consumer Durables,2018-12-31,1618.8924,2634.205,1401.762,76.586,254.303,121.284,1456.732,760.344,50.074,2808.062,2223.339
0000024545,TAP,MOLSON COORS BREWING CO,Consumer Non-Durables,2009-12-31,8370.298,12021.1,4928.3,729.4,824.2,1412.7,1762.8,1580.9,185.4,3032.4,1539.5
0000024545,TAP,MOLSON COORS BREWING CO,Consumer Non-Durables,2010-12-31,9376.298,12697.6,4855.0,668.1,749.7,1959.6,2220.9,1333.9,186.8,3254.4,1609.9
0000024545,TAP,MOLSON COORS BREWING CO,Consumer Non-Durables,2011-12-31,7837.85,12423.8,4733.6,674.0,868.1,1914.9,2118.0,1277.2,180.0,3515.7,1871.0
0000024545,TAP,MOLSON COORS BREWING CO,Consumer Non-Durables,2012-12-31,7766.021,16212.2,8220.6,441.5,983.7,3422.5,1748.0,2598.7,181.5,3916.5,2113.9
0000024545,TAP,MOLSON COORS BREWING CO,Consumer Non-Durables,2013-12-31,10340.256,15580.1,6916.3,565.3,1168.2,3213.0,1537.7,2142.1,184.2,4206.1,2273.1
0000024545,TAP,MOLSON COORS BREWING CO,Consumer Non-Durables,2014-12-31,13893.283,13996.3,6110.2,513.5,1272.6,2337.1,1578.9,2325.3,185.5,4146.3,2227.6
0000024545,TAP,MOLSON COORS BREWING CO,Consumer Non-Durables,2015-12-31,17327.642,12276.3,5213.2,355.6,696.4,2908.7,1258.8,1217.2,184.5,3567.5,1967.9
0000024545,TAP,MOLSON COORS BREWING CO,Consumer Non-Durables,2016-12-31,20913.557,29341.5,17719.8,1978.7,1126.9,11387.7,2169.6,3157.5,214.9,4885.0,2627.2
0000024545,TAP,MOLSON COORS BREWING CO,Consumer Non-Durables,2017-12-31,17682.87,30246.9,16811.9,1412.7,1866.3,10670.3,2189.7,3399.3,215.4,11002.8,5636.3
0000024545,TAP,MOLSON COORS BREWING CO,Consumer Non-Durables,2018-12-31,12150.918,30109.8,16374.0,1116.5,2331.3,8975.9,2766.3,4300.9,216.1,10769.6,5977.2
0000024741,GLW,CORNING INC,Basic Industries,2009-12-31,29988.43,21295.0,5700.0,2008.0,2077.0,1930.0,5521.0,1539.0,1553.0,5395.0,2520.0
0000024741,GLW,CORNING INC,Basic Industries,2010-12-31,30158.52,25833.0,6407.0,3558.0,3835.0,2262.0,8859.0,1986.0,1561.0,6632.0,2737.0
0000024741,GLW,CORNING INC,Basic Industries,2011-12-31,19664.7,27848.0,6719.0,2805.0,3189.0,2364.0,8677.0,2097.0,1515.0,7890.0,3382.0
0000024741,GLW,CORNING INC,Basic Industries,2012-12-31,18551.4,29375.0,7842.0,1728.0,3206.0,3382.0,9695.0,1956.0,1470.0,8012.0,3637.0
0000024741,GLW,CORNING INC,Basic Industries,2013-12-31,24930.18,28478.0,7267.0,1961.0,2787.0,3272.0,8891.0,1746.0,1399.0,7819.0,3524.0
0000024741,GLW,CORNING INC,Basic Industries,2014-12-31,29212.82,30063.0,8411.0,2378.0,4709.0,3227.0,10238.0,2324.0,1274.0,9715.0,4496.0
0000024741,GLW,CORNING INC,Basic Industries,2015-12-31,20656.4,28547.0,9684.0,1241.0,2809.0,3910.0,8269.0,2814.0,1130.0,9111.0,4282.0
0000024741,GLW,CORNING INC,Basic Industries,2016-12-31,22474.02,27899.0,9939.0,3597.0,2521.0,3646.0,9048.0,2751.0,926.0,9390.0,4396.0
0000024741,GLW,CORNING INC,Basic Industries,2017-12-31,27447.42,27494.0,11724.0,-595.0,2004.0,4749.0,8827.0,3209.0,858.0,10116.0,4969.0
0000024741,GLW,CORNING INC,Basic Industries,2018-12-31,23805.48,27505.0,13619.0,968.0,2919.0,5994.0,7034.0,3311.0,788.0,11290.0,5533.0
0000025445,CR,CRANE CO,Capital Goods,2009-12-31,1792.0967,2712.898,1819.196,133.856,189.014,398.557,1046.346,466.782,58.527,2177.463,1407.826
0000025445,CR,CRANE CO,Capital Goods,2010-12-31,2388.6723,2706.697,1713.667,154.17,133.536,398.736,988.661,498.554,58.161,2217.825,1414.476
0000025445,CR,CRANE CO,Capital Goods,2011-12-31,2691.1499,2843.531,2021.475,26.315,149.812,398.914,1032.232,533.095,57.614,2545.867,1621.493
0000025445,CR,CRANE CO,Capital Goods,2012-12-31,2642.8657,2889.878,1962.502,195.361,234.756,399.092,1180.521,511.888,57.106,2579.068,1646.599
0000025445,CR,CRANE CO,Capital Goods,2013-12-31,3912.9413,3559.607,2344.934,219.502,239.432,749.17,1149.092,668.902,58.185,2595.281,1654.264
0000025445,CR,CRANE CO,Capital Goods,2014-12-31,3411.7614,3450.785,2380.184,192.672,263.951,749.213,1195.184,640.025,58.122,2924.997,1821.658
0000025445,CR,CRANE CO,Capital Goods,2015-12-31,2779.9346,3341.6,2190.8,228.9,229.3,749.3,1203.5,572.8,58.109,2740.5,1712.7
0000025445,CR,CRANE CO,Capital Goods,2016-12-31,4252.5558,3428.0,2282.3,122.8,318.1,745.3,1315.7,520.8,58.965,2748.0,1687.4
0000025445,CR,CRANE CO,Capital Goods,2017-12-31,5300.7386,3593.5,2245.0,171.8,317.5,494.1,1518.5,837.5,59.412,2786.0,1699.0
0000025445,CR,CRANE CO,Capital Goods,2018-12-31,4295.2874,4042.7,2515.6,335.6,413.8,942.3,1362.9,740.2,59.508,3345.5,2029.9
0000026058,CTS,CTS CORP,Technology,2009-12-31,326.0507,407.657,160.203,-34.05,46.596,50.4,193.735,90.516,33.893,498.982,383.601
0000026058,CTS,CTS CORP,Technology,2010-12-31,378.2188,482.584,208.334,22.038,19.324,70.0,266.655,120.1,34.197,552.641,414.913
0000026058,CTS,CTS CORP,Technology,2011-12-31,313.4072,480.815,217.518,20.967,22.191,74.4,283.386,124.237,34.066,588.506,462.355
0000026058,CTS,CTS CORP,Technology,2012-12-31,355.3928,561.176,293.418,20.333,41.654,153.5,309.558,115.026,33.433,576.918,455.921
0000026058,CTS,CTS CORP,Technology,2013-12-31,668.1597,480.265,183.536,1.997,37.571,75.0,236.269,95.12,33.559,409.461,274.763
0000026058,CTS,CTS CORP,Technology,2014-12-31,595.3794,456.926,167.137,26.522,32.423,75.0,240.401,79.982,33.392,404.021,255.152
0000026058,CTS,CTS CORP,Technology,2015-12-31,574.1467,484.133,202.479,6.954,38.624,90.7,251.979,101.351,32.548,382.31,238.316
0000026058,CTS,CTS CORP,Technology,2016-12-31,733.8688,517.697,199.815,34.38,47.202,89.1,215.707,98.129,32.762,396.679,237.259
0000026058,CTS,CTS CORP,Technology,2017-12-31,848.1535,539.696,195.891,14.448,58.048,76.3,233.609,102.412,32.938,422.993,257.092
0000026058,CTS,CTS CORP,Technology,2018-12-31,847.9234,548.341,170.412,46.532,58.152,50.0,239.359,103.993,32.751,470.483,282.996
0000026076,CUB,CUBIC CORP,Capital Goods,2009-09-30,1055.112,756.315,335.47,55.686,176.033,20.57,584.858,269.665,26.732,1016.657,796.362
0000026076,CUB,CUBIC CORP,Capital Goods,2010-09-30,1090.8696,856.089,368.33,70.636,111.723,15.949,666.337,298.728,26.737,1194.189,934.371
0000026076,CUB,CUBIC CORP,Capital Goods,2011-09-30,1044.5755,958.84,407.042,84.768,132.588,11.377,670.645,338.497,26.736,1285.203,971.705
0000026076,CUB,CUBIC CORP,Capital Goods,2012-09-30,1338.4042,1026.317,355.975,91.9,-54.677,6.942,712.726,282.643,26.736,1381.495,1038.206
0000026076,CUB,CUBIC CORP,Capital Goods,2013-09-30,1435.1885,1108.375,391.295,25.086,-13.276,102.363,742.599,245.915,26.736,1361.407,1046.634
0000026076,CUB,CUBIC CORP,Capital Goods,2014-09-30,1253.7252,1194.606,412.105,69.491,114.81,101.827,765.387,270.175,26.789,1398.352,1074.697
0000026076,CUB,CUBIC CORP,Capital Goods,2015-09-30,1127.473,1300.276,543.988,22.885,89.689,126.18,775.302,346.776,26.883,1431.045,1081.214
0000026076,CUB,CUBIC CORP,Capital Goods,2016-09-30,1263.4955,1504.679,814.783,1.735,44.602,200.562,782.922,520.243,26.992,1461.665,1105.548
0000026076,CUB,CUBIC CORP,Capital Goods,2017-09-30,1383.477,1336.285,646.654,-11.209,24.736,199.761,621.543,376.479,27.127,1485.861,1104.04
0000026076,CUB,CUBIC CORP,Capital Goods,2018-09-30,1990.9778,1304.883,580.687,8.067,18.965,208.849,668.147,328.339,27.255,1202.898,815.856
0000026172,CMI,CUMMINS INC,Energy,2009-12-31,9094.038,8816.0,4796.0,428.0,1137.0,637.0,5003.0,2432.0,198.3,10808.0,8321.0
0000026172,CMI,CUMMINS INC,Energy,2010-12-31,21528.957,10402.0,5406.0,1040.0,1006.0,709.0,6289.0,3260.0,195.7,13236.0,9791.0
0000026172,CMI,CUMMINS INC,Energy,2011-12-31,16741.404,11668.0,5837.0,1848.0,2073.0,658.0,7091.0,3657.0,190.2,18060.0,13146.0
0000026172,CMI,CUMMINS INC,Energy,2012-12-31,20402.305,12548.0,5574.0,1645.0,1532.0,698.0,7167.0,3136.0,188.3,17352.0,12457.0
0000026172,CMI,CUMMINS INC,Energy,2013-12-31,26135.838,14728.0,6858.0,1483.0,2089.0,1672.0,8639.0,3368.0,185.4,17321.0,12529.0
0000026172,CMI,CUMMINS INC,Energy,2014-12-31,26109.187,15776.0,7683.0,1651.0,2266.0,1589.0,9055.0,4021.0,181.1,19255.0,13911.0
0000026172,CMI,CUMMINS INC,Energy,2015-12-31,15340.143,15134.0,7384.0,1399.0,2059.0,1576.0,7947.0,3803.0,174.3,19130.0,13672.0
0000026172,CMI,CUMMINS INC,Energy,2016-12-31,22892.225,15011.0,7837.0,1394.0,1935.0,1568.0,7707.0,4325.0,167.5,17537.0,12540.0
0000026172,CMI,CUMMINS INC,Energy,2017-12-31,29180.928,18075.0,9911.0,999.0,2277.0,1588.0,8928.0,5677.0,165.2,20478.0,14771.0
0000026172,CMI,CUMMINS INC,Energy,2018-12-31,21061.664,19062.0,10803.0,2141.0,2378.0,1597.0,9818.0,6384.0,157.6,23809.0,17446.0
0000026324,CW,CURTISS-WRIGHT CORP,Technology,2009-12-31,1428.9437,2142.041,1115.284,95.221,196.579,384.112,837.501,524.319,45.624,1809.69,1135.479
0000026324,CW,CURTISS-WRIGHT CORP,Technology,2010-12-31,1531.6488,2242.018,1081.915,106.598,171.71,394.042,900.027,427.939,46.134,1893.134,1190.235
0000026324,CW,CURTISS-WRIGHT CORP,Technology,2011-12-31,1642.3151,2652.837,1423.798,130.423,202.362,583.928,1167.134,505.384,46.485,2054.13,1289.712
0000026324,CW,CURTISS-WRIGHT CORP,Technology,2012-12-31,1524.9535,3114.588,1801.996,92.289,152.474,751.99,1175.761,639.748,46.45,2097.716,1334.299
0000026324,CW,CURTISS-WRIGHT CORP,Technology,2013-12-31,2964.575,3458.274,1905.569,137.981,237.827,958.604,1337.283,534.593,47.639,2510.771,1578.181
0000026324,CW,CURTISS-WRIGHT CORP,Technology,2014-12-31,3381.614,3399.511,1921.078,169.949,331.766,953.279,1571.075,571.993,47.905,2243.126,1361.685
0000026324,CW,CURTISS-WRIGHT CORP,Technology,2015-12-31,3056.5385,3029.378,1773.955,192.248,162.479,953.083,1316.62,525.187,44.621,2205.683,1322.953
0000026324,CW,CURTISS-WRIGHT CORP,Technology,2016-12-31,4345.6432,3037.781,1746.59,189.382,423.197,815.63,1414.811,675.262,44.181,2108.931,1262.44
0000026324,CW,CURTISS-WRIGHT CORP,Technology,2017-12-31,5376.5094,3236.321,1708.521,214.891,388.712,813.989,1401.86,590.997,44.124,2271.026,1352.436
0000026324,CW,CURTISS-WRIGHT CORP,Technology,2018-12-31,4367.8766,3255.385,1724.604,275.749,336.273,762.313,1343.966,687.328,42.772,2411.835,1437.625
0000026780,DAN,DANA INC,Capital Goods,2009-12-31,1511.2478,5064.0,3285.0,-463.0,208.0,969.0,2582.0,1156.0,139.414,5228.0,4659.0
0000026780,DAN,DANA INC,Capital Goods,2010-12-31,2480.4085,5099.0,3315.0,-22.0,287.0,780.0,2933.0,1407.0,144.126,6109.0,5197.0
0000026780,DAN,DANA INC,Capital Goods,2011-12-31,1789.9259,5305.0,3467.0,188.0,370.0,831.0,3049.0,1493.0,147.319,7592.0,6467.0
0000026780,DAN,DANA INC,Capital Goods,2012-12-31,2314.401,5144.0,3196.0,269.0,339.0,803.0,2953.0,1310.0,148.264,7224.0,6047.0
0000026780,DAN,DANA INC,Capital Goods,2013-12-31,2851.5316,5129.0,3716.0,-12.0,577.0,1567.0,3165.0,1268.0,145.338,6769.0,5661.0
0000026780,DAN,DANA INC,Capital Goods,2014-12-31,3610.3618,4930.0,3750.0,327.0,510.0,1613.0,2954.0,1261.0,166.07,6617.0,5501.0
0000026780,DAN,DANA INC,Capital Goods,2015-12-31,2070.9384,4326.0,3495.0,155.0,406.0,1553.0,2474.0,1091.0,150.068,6060.0,5051.0
0000026780,DAN,DANA INC,Capital Goods,2016-12-31,2731.9432,4860.0,3618.0,640.0,384.0,1595.0,2284.0,1253.0,143.938,5826.0,4808.0
0000026780,DAN,DANA INC,Capital Goods,2017-12-31,4640.9378,5644.0,4483.0,105.0,554.0,1759.0,2882.0,1702.0,144.984,7209.0,5911.0
0000026780,DAN,DANA INC,Capital Goods,2018-12-31,1971.7567,5918.0,4376.0,427.0,568.0,1755.0,2907.0,1747.0,144.663,8143.0,6724.0
0000027419,TGT,TARGET CORP,Consumer Services,2009-01-31,23484.6144,44106.0,30394.0,2214.0,4430.0,17490.0,17488.0,10512.0,752.712,64948.0,44157.0
0000027419,TGT,TARGET CORP,Consumer Services,2010-01-31,38177.8979,44533.0,29186.0,2488.0,5881.0,15118.0,18424.0,11327.0,744.644,65357.0,44062.0
0000027419,TGT,TARGET CORP,Consumer Services,2011-01-31,38602.4035,43705.0,28218.0,2920.0,5271.0,15607.0,17213.0,10070.0,704.038,67390.0,46585.0
0000027419,TGT,TARGET CORP,Consumer Services,2012-01-31,34006.7773,46630.0,30809.0,2929.0,5434.0,13697.0,16449.0,14287.0,669.293,69865.0,48306.0
0000027419,TGT,TARGET CORP,Consumer Services,2013-01-31,38982.573,48163.0,31605.0,2999.0,5325.0,14654.0,16388.0,14031.0,645.3,73301.0,51035.0
0000027419,TGT,TARGET CORP,Consumer Services,2014-01-31,35849.2118,44553.0,28322.0,1971.0,6520.0,12622.0,11573.0,12777.0,632.931,72596.0,51160.0
0000027419,TGT,TARGET CORP,Consumer Services,2015-01-31,47126.1525,41404.0,27407.0,2449.0,4439.0,12705.0,14087.0,11736.0,640.214,72618.0,51278.0
0000027419,TGT,TARGET CORP,Consumer Services,2016-01-31,43613.2793,40262.0,27305.0,3321.0,5844.0,11945.0,14130.0,12622.0,602.227,73785.0,51997.0
0000027419,TGT,TARGET CORP,Consumer Services,2017-01-31,35860.9389,37431.0,26478.0,2669.0,5436.0,11031.0,11990.0,12708.0,556.156,69495.0,48872.0
0000027419,TGT,TARGET CORP,Consumer Services,2018-01-31,40745.32,38999.0,27290.0,2928.0,6923.0,11317.0,12564.0,13201.0,541.682,71879.0,50874.0
0000027419,TGT,TARGET CORP,Consumer Services,2019-01-31,37796.626,41290.0,29993.0,2930.0,5973.0,12227.0,12519.0,15014.0,517.762,75356.0,53049.0
0000027904,DAL,DELTA AIR LINES INC,Transportation,2009-12-31,8921.4079,43539.0,43294.0,-1237.0,1379.0,15665.0,7741.0,9797.0,783.955,28063.0,23481.0
0000027904,DAL,DELTA AIR LINES INC,Transportation,2010-12-31,10517.5224,43188.0,42291.0,593.0,2832.0,13179.0,7307.0,11385.0,834.724,31755.0,24422.0
0000027904,DAL,DELTA AIR LINES INC,Transportation,2011-12-31,6838.0401,43499.0,44895.0,854.0,2834.0,11847.0,7729.0,12701.0,845.246,35115.0,28065.0
0000027904,DAL,DELTA AIR LINES INC,Transportation,2012-12-31,10106.1536,44550.0,46681.0,1009.0,2476.0,11082.0,8272.0,13270.0,851.403,36670.0,29296.0
0000027904,DAL,DELTA AIR LINES INC,Transportation,2013-12-31,23389.1392,52252.0,40609.0,10540.0,4504.0,9795.0,9651.0,14152.0,851.443,37773.0,29190.0
